,trip_history_id,trip_origin,trip_destination,trip_mode,actual_origin_latitude,actual_origin_longitude,actual_destination_latitude,actual_destination_longitude,actual_departure_time,actual_arrival_time,actual_travel_time,actual_distance,fuel_economy,fes,average_speed,total_mileage,>40mph,>70mph,>1 accel,>5 accel,>5 deccel,Neg Jerk,Pos Jerk,95th Jerk,98th Jerk,%error
17,1e3d81c6-129a-41d3-9b25-6aff16f9d5c1,"8204 Baltimore Avenue (38.9928212779938, -76.9350941761549)","Mazza GrandMarc Apartments (39.0107999, -76.9307337)",drive,38.9930679,-76.93606429,39.01071243,-76.92904671,2018-05-24 21:47:53.751+00,2018-05-24 21:58:59.304+00,11,4094.96263,18.74927555,66.91193146,17.64956625,2.544044442,0.022590361,0,0.379518072,0.263554217,0.001506024,0.444277108,0.472891566,49.88025278,66.22703916,0
18,1fe6d20d-011b-412b-84e8-1dd6764991ec,"4777 St Marys St, Beltsville, MD 20705, USA (39.0330844, -76.9111857)","5342 S Center Dr, Greenbelt, MD 20770, USA (39.0020866394043, -76.9143142700195)",drive,39.03269196,-76.90922546,39.00265121,-76.91590881,2018-06-13 23:24:09+00,2018-06-13 23:37:18+00,12,6726,26.00127374,99,24.05194056,4.181944101,0.0325,0,0.385,0.1975,0.0025,0.4975,0.4825,28.76148572,50.71850884,0
19,25bf5581-846b-4f2d-aaf2-853a79282a76,"5314 South Center Drive (39.0025505045792, -76.9152594779222)","387 Technology Dr (38.9924213, -76.9387364)",drive,39.00246565,-76.91518081,38.99309913,-76.93726396,2018-06-07 17:25:43.815+00,2018-06-07 17:35:22.21+00,9,4258.58016,23.56872123,73.93568051,24.68084502,2.643827147,0.094474153,0,0.262032086,0.147950089,0.001782531,0.37254902,0.340463458,29.36679747,57.8989548,0.003552398
20,26d807aa-c242-49fe-9373-6f0a8a51bcec,"12331 Georgia Avenue (39.0602087416119, -77.0489251893731)","8314 Paint Branch Drive (38.992952, -76.937658)",drive,39.06020124,-77.04888202,38.99425848,-76.93729398,2018-05-29 15:27:00.244+00,2018-05-29 16:02:00.235+00,35,19844.93545,25.3381057,45.29123772,31.86794575,12.32107232,0.217203268,0.007688611,0.375300336,0.328688131,0.000480538,0.398846708,0.531475252,102.6378071,123.4685177,0
21,26ebee3b-fc56-4039-af74-4d573a17c0aa,"10300-10326 Rhode Island Avenue (39.0235084528467, -76.9182250835718)","Seoulia Korean Restaurant (39.0340594, -76.9136913)",drive,39.02491083,-76.91755799,39.032749,-76.91384052,2018-05-16 22:01:02.125+00,2018-05-16 22:05:25.226+00,4,1022.758976,19.4659394,77.9375292,17.37714147,0.636195388,0,0,0.183206107,0.114503817,0.003816794,0.282442748,0.347328244,42.10138161,53.36811414,0
22,28f28300-f614-4576-a3cb-db4384634070,"4467 Technology Drive (38.9927943935981, -76.9384678826453)","5342 S Center Dr (39.002088, -76.914318)",drive,38.99275148,-76.93849881,39.00253204,-76.91591719,2018-05-07 16:39:18.905+00,2018-05-07 16:48:15.211+00,8,4182.398724,24.57363875,91.04065957,26.99330687,2.59319269,0.125498008,0,0.280876494,0.161354582,0.001992032,0.362549801,0.356573705,39.40288872,60.32021307,0.007905138
23,2ccd61e5-6ded-4b19-b835-7cbbb670512e,"10925-10929 Baltimore Ave, Beltsville, MD 20705, USA (39.0329535, -76.9098142)","9308 Cherry Hill Road, College Park, MD, USA (39.0177688598633, -76.9381561279297)",drive,39.03295135,-76.90981293,39.0181427,-76.93650055,2018-06-10 17:20:41+00,2018-06-10 17:29:11+00,8,3589,21.93517584,46.13065261,22.72931791,2.232167584,0.056547619,0,0.3125,0.1875,0.00297619,0.395833333,0.422619048,38.2480352,64.74475692,0
24,2d3a030a-c9e2-42c0-992b-bfd878499f95,"12019 Georgia Avenue (39.0522665949902, -77.0501758531453)","5342 N Center Dr (39.0024313, -76.9156795)",drive,39.05228705,-77.05024894,39.00158924,-76.91696017,2018-06-25 00:41:44.882+00,2018-06-25 01:04:59.172+00,23,21552.57835,27.39363982,90.9697737,38.57749788,13.37833862,0.408470926,0,0.35678392,0.166547021,0.000717875,0.483129935,0.450825556,48.24475242,87.79528484,0.001433692
25,2fca3a04-4217-44e4-974d-204155db0eff,"4850-4868 Cherry Hill Rd, College Park, MD 20740, USA (39.0146521, -76.9283192)","Da Rae Won (39.0413282, -76.9063958)",drive,39.01523972,-76.92741394,39.04121017,-76.90480042,2018-06-10 15:58:45+00,2018-06-10 16:07:28+00,8,3687,21.70427674,42.20045512,23.79905827,2.296734544,0.03125,0,0.301136364,0.204545455,0.002840909,0.389204545,0.40625,41.90125077,67.2664107,0
26,301204b7-ecd8-41cf-bdec-1a1ca8c85786,"6010-6016 Westchester Park Drive (38.9919385174653, -76.8999294006051)","12331 Georgia Avenue (39.060176, -77.0485742)",drive,38.99246418,-76.899031,39.05950772,-77.05004526,2018-05-29 14:10:23.358+00,2018-05-29 14:31:35.281+00,21,21180.41333,28.91316539,100,39.31998565,13.1478435,0.421011058,0.007109005,0.415481833,0.251184834,0.000789889,0.5,0.492890995,79.02067899,129.7132669,0
27,3183392d-00e0-4cb0-8d35-5d83cedd7cb4,"6030-6098 Westchester Park Drive (38.9925345126903, -76.8987172935874)","8314 Paint Branch Drive (38.992952, -76.937658)",drive,38.99255924,-76.89874462,38.9917019,-76.93727857,2018-05-30 13:47:02.024+00,2018-05-30 13:56:41.198+00,9,6456.301314,23.99699465,81.22544081,25.60782249,4.012177076,0.275086505,0,0.26816609,0.025951557,0.001730104,0.517301038,0.470588235,4.027230841,6.118767796,0
28,31a9dd66-2200-40db-af2f-ea6c04ccf105,"14716 Potomac Mills Road (38.6301637521632, -77.2956195584334)","5532 Eastbourne Drive (38.799208, -77.2428278)",drive,38.63033121,-77.29548117,38.79866087,-77.24435316,2018-05-16 20:39:10.022+00,2018-05-16 21:20:22.472+00,41,27921.42147,23.25470194,68.59067136,25.67690831,17.34741561,0.350558082,0.001653576,0.297643654,0.175692435,0.000413394,0.479536999,0.506407606,79.90786204,110.8308382,0.003296251
29,320b2161-d100-4726-98f2-2e32066937c0,"9717-9721 Baltimore Avenue (39.0148789482555, -76.9274547324301)","NTB-National Tire & Battery (39.1768994, -77.2712968)",drive,39.01894287,-76.92629518,39.17569337,-77.27162432,2018-05-29 21:02:22.378+00,2018-05-29 21:56:07.208+00,53,51743.12555,27.49443947,54.51838581,43.74666029,32.11779115,0.470186335,0.127950311,0.196583851,0.020807453,0.000310559,0.42484472,0.415838509,2.263775719,4.002624871,0
30,326c798f-44ee-4f64-9639-4326fe001911,"5026 Dana Place Northwest (38.9259437704821, -77.1002841275903)","National Postal Museum (38.8980972, -77.0082378)",drive,38.92595722,-77.10024524,38.89773841,-77.00981677,2018-07-04 16:49:51.975+00,2018-07-04 17:22:52.22+00,33,11026.40548,19.45451732,77.76180487,16.46310621,6.842322133,0.002543235,0,0.192777213,0.023906409,0.000508647,0.388606307,0.367243133,3.505577884,6.347769033,0.000508388
31,3287295f-605d-4533-8cf2-b72ec2522876,"5345 Ridge Road (39.2023107502975, -77.2526753415142)","University of MD (38.9869183, -76.9425543)",drive,39.20099371,-77.25629518,38.98956408,-76.94230665,2018-05-02 11:53:10.408+00,2018-05-02 13:13:52.495+00,80,36359.07487,4563.082892,100,46.20523835,22.44628258,1,0,0.444444444,0.111111111,0.111111111,0.777777778,0.444444444,3.582672535,3.854324445,0.1
32,341b45b8-2b77-4a20-97f8-d09991ed6367,"Berwyn House Rd, College Park, MD 20740, USA (38.9929482, -76.9339503)","5342 S Center Dr, Greenbelt, MD 20770, USA (39.0020866394043, -76.9143142700195)",drive,38.99300385,-76.9340744,39.00251389,-76.91580963,2018-06-13 22:30:55+00,2018-06-13 22:37:57+00,6,2478,21.2712279,34.82941107,20.02984546,1.540948074,0,0,0.271428571,0.146428571,0.003571429,0.367857143,0.396428571,19.32414885,26.84383462,0
33,355da4cb-6ea0-4a09-8ae7-7eeebcc594c3,"1301 K Street Northwest (38.9030301844786, -77.030258384409)","3067 Oliver Street Northwest (38.9668467, -77.0598343)",drive,38.90303328,-77.03025425,38.96574432,-77.05893479,2018-07-05 21:34:41.762+00,2018-07-05 21:59:31.249+00,24,10565.85849,21.49229324,99,18.16489117,6.56561868,0.034507549,0,0.248023005,0.037383178,0.000718907,0.457225018,0.452911574,4.527559245,7.324147555,0.014872521
34,3588da5c-2e64-495d-a9d9-aad2a2e092a3,"4467 Technology Drive (38.9927262888527, -76.9385453422485)","5342 S Center Dr (39.002088, -76.914318)",drive,38.99274914,-76.93866099,39.00253661,-76.91592944,2018-05-07 21:49:10.35+00,2018-05-07 21:57:31.161+00,8,4284.114992,23.87027133,79.06844824,24.2711021,2.659052744,0.09375,0,0.308333333,0.185416667,0.002083333,0.429166667,0.40625,35.47572447,54.84646126,0.008264463
35,35c17ced-8ba8-4b6d-b7b3-113c3e288de9,"1701 Maryland Ave NE, Washington, DC 20002, USA (38.9018544, -76.9785871)","Home (39.0108781, -76.9307259)",drive,38.90185928,-76.97857666,39.01074982,-76.92909241,2018-06-22 00:57:03+00,2018-06-22 01:17:52+00,20,21124,30.02878007,99,43.69787725,13.12936842,0.577694236,0.001253133,0.34962406,0.185463659,0.001253133,0.448621554,0.472431078,33.51378277,61.24344424,0
36,37716bdc-e285-47e9-b273-9bd4caad9dc8,"4513-4551 Sellman Road (39.0343451640001, -76.9135727082164)","Jeong H. Kim Engineering Building (38.9910562, -76.9381112)",drive,39.03434516,-76.91357271,38.99067909,-76.93771062,2018-05-08 18:51:52.559+00,2018-05-08 20:06:09.602+00,74,8208.915434,7.764773935,20,16.86415281,5.102798519,0,0,0.364864865,0.168918919,0.006756757,0.472972973,0.493243243,30.07710408,49.60630365,0.06918239
37,378e0857-eb18-4d4d-8085-39a1f5e4e561,"5316 S Center Dr, Greenbelt, MD 20770, USA (39.00249, -76.9152299)","8673 Wellford Drive (39.2451615, -76.8531957)",drive,39.00251389,-76.91529083,39.2452507,-76.85325623,2018-06-15 17:37:18+00,2018-06-15 18:18:21+00,40,32323,193.8623223,99,15.42867508,20.10373778,0.071038251,0,0.352459016,0.191256831,0.00273224,0.459016393,0.453551913,27.54757484,42.7034162,0
38,3a19a74d-481c-421c-aeb5-90b99320fc9a,"3060 Oliver Street Northwest (38.9666464599212, -77.0597555302801)","Citibank (38.954964, -77.082457)",drive,38.96664646,-77.05975553,38.95470257,-77.08086672,2018-07-07 12:51:47.794+00,2018-07-07 12:59:09.289+00,7,2653.081887,16.12543964,26.54522519,16.36735377,1.647602811,0,0,0.294117647,0.095022624,0.002262443,0.443438914,0.400452489,5.782480834,8.099738411,0
39,3afce5ea-9cce-40e6-b595-f553e6681c6f,"5316 S Center Dr, Greenbelt, MD 20770, USA (39.0025246, -76.9151918)","Kruba Thai and Sushi (38.8739496, -77.0017937)",drive,39.0025177,-76.9152832,38.87469864,-77.00501251,2018-06-11 15:23:02+00,2018-06-11 15:55:16+00,30,21694,25.27566759,99,26.94518372,13.82741545,0.490196078,0.004901961,0.387254902,0.215686275,0.00245098,0.468137255,0.5,27.98556701,52.42454575,0
40,3dc10eda-a009-4e35-9842-5895a329ca3e,"Indian Ln, College Park, MD 20740, USA (39.010064, -76.930336)","Verizon (39.0224228, -76.9259037)",drive,39.01059723,-76.93050385,39.02112961,-76.92549133,2018-06-23 23:21:20+00,2018-06-23 23:25:42+00,4,1502,15.36579232,20,18.66758,0.934352706,0.12195122,0,0.365853659,0.219512195,0.024390244,0.487804878,0.463414634,56.66339131,101.3504035,0
41,3f5f99aa-09fc-4ac8-a3b7-349aa0a2b9cc,"12019 Georgia Avenue (39.0522840293488, -77.0502025075974)","6200 Westchester Park Dr (38.9921522, -76.8992787)",drive,39.05229744,-77.05020712,38.99255748,-76.89882098,2018-05-05 00:40:21.129+00,2018-05-05 01:06:06.249+00,25,17813.03536,20.83008941,20,36.32372645,11.05402369,0.375,0,0.270833333,0.229166667,0.020833333,0.541666667,0.5,84.10433961,111.788063,0
42,414397af-0613-4e80-8237-d10c174ecf14,"6030-6098 Westchester Park Drive (38.9921799939569, -76.8987461826634)","Koons Mazda of Silver Spring (39.079978, -76.9492614)",drive,38.9922204,-76.89857229,39.08052597,-76.94777825,2018-05-11 13:08:06.082+00,2018-05-11 13:26:37.339+00,18,20146.88178,28.42920573,79.44548604,42.40009724,12.50976516,0.570524412,0.079566004,0.311030741,0.116636528,0.000904159,0.485533454,0.492766727,22.63615324,48.29003007,0
43,438f30bc-1281-43a1-b28a-18f1b91af922,"4065 University Blvd E, College Park, MD 20740, USA (39.0013002, -76.9346988)","Home (39.0108781, -76.9307259)",drive,39.00139618,-76.93264008,39.01075363,-76.9291687,2018-06-23 04:51:22+00,2018-06-23 04:53:58+00,2,2131,28.55156692,99,30.74803917,1.326490611,0.00952381,0,0.39047619,0.180952381,0.00952381,0.533333333,0.476190476,32.80512128,45.10236657,0
44,44061b4c-1b97-4a21-8a84-ac74a4a9ee07,"14694 Potomac Mills Road (38.6316584706207, -77.296001736426)","8100 Palisades Circle (38.7613006, -77.4413889)",drive,38.6316805,-77.29594326,38.76021276,-77.44061981,2018-05-18 17:13:28.291+00,2018-05-18 17:40:48.384+00,27,23633.91495,25.29979403,44.43986722,32.70068876,14.67772042,0.383578431,0,0.345588235,0.22120098,0.000612745,0.500612745,0.485906863,85.42705051,159.3382457,0
45,45aac1dd-833f-4104-92d2-673abf4ca9e6,"8200 S Channel Dr, Greenbelt, MD 20770, USA (39.002739, -76.9152555)","10925 Baltimore Ave, Beltsville, MD 20705, USA (39.0324271, -76.9079331)",drive,39.00271225,-76.91499329,39.03265762,-76.90919495,2018-06-13 22:46:47+00,2018-06-13 22:59:02+00,12,5899,21.45892031,38.02417554,20.7351242,3.670233717,0.002487562,0,0.370646766,0.201492537,0.002487562,0.430348259,0.455223881,41.89468909,52.73228856,0
46,4654dff4-db57-499f-a082-7f2187a6e87e,"5314 South Center Drive (39.002517066001, -76.9153097738297)","Lake Artemesia Natural Area (38.9913743, -76.9217353)",drive,39.00268085,-76.91535638,38.99257402,-76.92123472,2018-05-06 22:37:41.423+00,2018-05-06 22:44:30.121+00,6,2554.127923,18.89881191,69.21249097,15.71917721,1.586886796,0,0,0.322738386,0.163814181,0.002444988,0.437652812,0.459657702,24.13057897,40.19423029,0
47,48286bdc-a5a7-4eda-bab0-fded7c63cd49,"382 Technology Drive (38.9927191660171, -76.9393708650739)","5342 S Center Dr (39.002088, -76.914318)",drive,38.99274712,-76.93974428,39.00253827,-76.91593389,2018-05-09 16:25:46.806+00,2018-05-09 16:32:38.219+00,6,4124.739815,24.03718009,81.90944839,25.20122625,2.560213335,0.140776699,0,0.327669903,0.17961165,0.002427184,0.45631068,0.424757282,32.17191817,44.49803519,0
48,4845dfcf-8fbc-40cf-be40-864827db624b," (38.99403353679, -76.938622786781)","Westchester Park Drive (38.9905135, -76.902163)",drive,38.9941148,-76.93865383,38.99046702,-76.90613637,2018-05-07 22:18:46.353+00,2018-05-07 22:30:19.65+00,11,3026.4517,17.85485831,100,0.966363489,1.876044071,0,0,0.232142857,0.133928571,0.008928571,0.517857143,0.5,19.26942587,26.1202904,0.008849558
49,494b8b3a-69a8-4e0f-ade4-d6d279f556e5,"D St SW & 10th St SW, Washington, DC 20024, USA (38.884738, -77.0257798)","Sofitel Washington DC Lafayette Square (38.9005413, -77.0339531)",drive,38.88471222,-77.02585602,38.89928436,-77.03342438,2018-07-01 02:02:08+00,2018-07-01 02:09:30+00,7,2202,14.73888409,20,15.3953731,1.373971256,0,0,0.35,0.22,0.005,0.41,0.45,37.92815327,51.14108106,0
50,495a5e11-5e71-4f76-a4e7-abdd74be3e6c,"11888 Snowden Farm Parkway (39.2288978957005, -77.2502056975637)","Baltimore/Washington International Thurgood Marshall Airport (BWI) (39.1774042, -76.6683922)",drive,39.22891252,-77.25016664,39.18852305,-76.67808241,2018-06-03 10:03:16.79+00,2018-06-03 10:58:10.113+00,54,80581.98644,30.13846808,95.69248201,59.3822181,50.04035937,0.790803898,0.222898904,0.255176614,0.096224117,0.000304507,0.462545676,0.468026797,28.53347524,66.37271222,0
51,4a002fe5-02f1-46d1-89de-c4f7cf1c3596,"10368 Faulkner Ridge Circle (39.2221011574566, -76.8751795162321)","8332 Berry Pl (39.1403857, -76.903634)",drive,39.22181368,-76.87540557,39.14158293,-76.9029927,2018-05-24 21:34:17.175+00,2018-05-24 21:48:17.233+00,14,11736.63796,25.14417405,40.98164555,33.85040718,7.294824128,0.378571429,0.033333333,0.441666667,0.344047619,0.001190476,0.489285714,0.504761905,105.9629347,138.8609017,0
52,4a5b072d-6581-4a96-89ab-6e6df6919334,"Jeong H. Kim Engineering Building, College Park, MD 20740, USA (38.9910237, -76.937658)","402 Ridge Road (39.0112394, -76.8899632)",drive,38.99321747,-76.93572998,39.01115799,-76.88830566,2018-06-11 22:00:18+00,2018-06-11 22:21:28+00,21,9026,21.55264597,39.61950587,22.24897174,5.629654599,0.157159488,0,0.31548312,0.157159488,0.001164144,0.381839348,0.413271246,29.95407114,65.62467826,0
53,4aa56c55-94e1-430c-aa0a-fe563a801b2b,"8310 Berry Place (39.1401165677599, -76.9027397689194)","Columbia Montessori School (39.2224868, -76.8750876)",drive,39.14013266,-76.90302668,39.22120706,-76.87470279,2018-05-24 12:27:10.572+00,2018-05-24 12:41:07.187+00,13,11466.46735,26.40676789,69.03928651,34.53091761,7.126870153,0.395459976,0,0.442054958,0.321385902,0.001194743,0.483870968,0.505376344,98.5826895,138.4212737,0
54,4b7bf6de-d0ff-4213-96f5-1eb126faffab,"10937-10945 Baltimore Avenue (39.0328338230392, -76.9090907369525)","5342 S Center Dr (39.002088, -76.914318)",drive,39.03283382,-76.90909074,39.00252629,-76.91590176,2018-05-22 23:26:40.62+00,2018-05-22 23:36:51.166+00,10,7277.642985,25.35092583,100,26.98688696,4.521452193,0.149671053,0,0.435855263,0.314144737,0.001644737,0.529605263,0.473684211,68.38911745,94.37992802,0
55,4be716aa-d630-419e-9f7d-8aedd2c4f98f,"6880 Frontier Dr, Springfield, VA 22150, USA (38.767215166732, -77.1704359910598)","4800 Mark Center Drive (38.8310365, -77.1170551)",drive,38.76681084,-77.17012887,38.83165703,-77.11857356,2018-06-20 13:04:16.526+00,2018-06-20 13:23:57.399+00,19,11925.76897,23.36085687,70.39756375,27.31864656,7.406244503,0.262755102,0,0.280612245,0.156462585,0.00085034,0.414115646,0.452380952,33.22574793,53.13319143,0
56,4d8b7082-ccfe-491b-87da-2d703cb95d65,"4467 Technology Drive (38.9928536536535, -76.9384978060396)","5342 S Center Dr (39.002088, -76.914318)",drive,38.99255199,-76.9383896,39.00252964,-76.91592618,2018-05-14 16:33:08.014+00,2018-05-14 16:39:23.234+00,6,3952.64013,22.91338889,62.78108747,24.00279877,2.45353192,0.109042553,0,0.372340426,0.199468085,0.002659574,0.492021277,0.486702128,27.81332403,42.69095101,0
57,525d28a7-8ce4-4efe-bf84-f48577036fa9,"8136 Paint Branch Drive (38.9895879143368, -76.9367553364354)","406 Ridge Road (39.0107603, -76.8900558)",drive,38.9891897,-76.93707367,39.00943943,-76.88982947,2018-05-18 20:16:24.277+00,2018-05-18 20:33:47.385+00,17,7523.738589,18.17093999,58.01446134,15.50658106,4.669806371,0.053846154,0,0.309615385,0.169230769,0.000961538,0.489423077,0.511538462,35.99606102,55.44374522,0
58,5301c0fc-1291-438f-9e2e-69c31ae8aee2,"8537 Paint Branch Drive (38.995215293982, -76.9374312470316)","Columbia Montessori School (39.2224868, -76.8750876)",drive,38.99624132,-76.93823164,39.22257886,-76.8751183,2018-05-03 20:50:50.164+00,2018-05-03 21:34:16.599+00,43,30842.63233,26.10418013,100,27.6398371,19.17347275,0.562700965,0,0.372990354,0.189710611,0.003215434,0.501607717,0.504823151,54.67192203,76.15486391,0
59,55ac32b8-1406-4616-a78f-6fd7b5972d20,"382 Technology Drive (38.9926496657024, -76.9394503914532)","5342 S Center Dr (39.002088, -76.914318)",drive,38.99265182,-76.93965257,39.00252804,-76.91590645,2018-05-09 22:32:33.059+00,2018-05-09 22:42:31.154+00,9,4138.271882,21.48022681,38.38683926,20.17895425,2.568652765,0.065108514,0,0.30884808,0.135225376,0.001669449,0.387312187,0.414023372,26.42388799,43.05380894,0
60,57e5afab-601e-4042-a635-5f945a119cc0,"5301 Smiths Cove Lane (39.0025815833702, -76.9152177174546)","387 Technology Dr (38.9924213, -76.9387364)",drive,39.00277951,-76.9150397,38.9931044,-76.93726406,2018-05-07 12:37:00.513+00,2018-05-07 12:44:41.145+00,7,4060.020038,25.02515741,98.7260835,27.25887631,2.517810022,0.17173913,0,0.273913043,0.136956522,0.002173913,0.376086957,0.391304348,28.39567287,41.15748606,0
61,5be920de-7194-42c5-ae03-5ae58b4e64e0,"10224 Southard Drive (39.0313396649799, -76.909721056071)","5342 S Center Dr (39.002088, -76.914318)",drive,39.03129746,-76.90971888,38.99808432,-76.91824143,2018-05-18 21:28:40.801+00,2018-05-18 21:39:39.297+00,10,4855.38041,23.24006148,68.34147197,22.90564162,3.01877821,0,0,0.273141123,0.138088012,0.001517451,0.394537178,0.440060698,34.16667101,50.17979385,0
62,5e0e05dc-090a-48dc-af69-cb92cc596da0,"Dwight D. Eisenhower Memorial Highway (39.1132196272156, -77.1904656943653)","University of MD (38.9869183, -76.9425543)",drive,39.10773359,-77.18462024,38.99615355,-76.93192095,2018-06-11 11:29:52.214+00,2018-06-11 12:07:50.901+00,37,32208.80493,26.93014214,80.66982541,33.34392108,19.99791461,0.3561704,0.006587615,0.362758015,0.173913043,0.000439174,0.48836188,0.48836188,27.57874203,42.79134256,0
63,5e953fce-6101-45e4-a626-19ec8cbc3204,"Traffic Dr, Hanover, MD 21076, USA (39.1593547, -76.6776235)","6927 Andersons Way (39.0821405, -76.8868658)",drive,39.15935516,-76.67761993,39.08193588,-76.88831329,2018-05-03 20:57:26+00,2018-05-03 21:26:30+00,29,30410,29.39122619,100,39.89224687,18.8883919,0.495762712,0.076271186,0.381355932,0.262711864,0.004237288,0.415254237,0.440677966,79.25853785,138.4934517,0
64,5f3d2242-f92c-4c16-9186-59877842a685,"4626-4680 Hollywood Road (39.0112037770813, -76.9279299863399)","5342 S Center Dr (39.002088, -76.914318)",drive,39.01120529,-76.92772304,39.00254111,-76.91594151,2018-05-10 20:40:26.497+00,2018-05-10 20:52:17.122+00,11,3159.736518,17.58501883,49.00028974,13.29898425,1.963234395,0,0,0.275668073,0.120956399,0.00140647,0.374120956,0.421940928,24.89501432,35.65223467,0
65,607c92f8-706c-4095-9611-2ee308260437,"8314 Paint Branch Drive (38.9933387143901, -76.9365445711435)","6200 Westchester Park Dr (38.9921522, -76.8992787)",drive,38.99338611,-76.93656083,38.99160944,-76.89975933,2018-05-01 01:09:51.243+00,2018-05-01 01:20:00.642+00,10,4938.968871,20.63306594,23.96707979,23.19042194,3.067465179,0,0,0.357575758,0.181818182,0.006060606,0.454545455,0.490909091,22.74606673,52.13780044,0
66,609d9a56-09f9-4436-bdcd-c2347109682b,"10200 Baltimore Avenue (39.0212934511146, -76.9290261716367)","5342 S Center Dr (39.002088, -76.914318)",drive,39.02113105,-76.92931342,39.00253445,-76.91592366,2018-05-06 22:55:33.514+00,2018-05-06 23:07:09.345+00,11,4668.209083,21.5202661,100,19.16342932,2.900911451,0,0,0.298850575,0.153735632,0.001436782,0.403735632,0.41091954,32.40978069,47.4724463,0
67,6343a011-6f1f-4cfe-9438-119d455f9f59,"5320 S Center Dr, Greenbelt, MD 20770, USA (39.0024485, -76.9151004)","10209 Baltimore Avenue (39.0207928, -76.9240865)",drive,39.0025177,-76.9152832,39.02124405,-76.92453766,2018-06-10 15:27:22+00,2018-06-10 15:35:48+00,8,4316,26.4412946,99,25.93372994,2.686504855,0.05952381,0,0.400793651,0.234126984,0.003968254,0.511904762,0.484126984,35.16568582,57.50656724,0
68,64f5a6bd-d9db-44ef-ab2a-17ee158e2f6a,"5301 Smiths Cove Ln, Greenbelt, MD 20770, USA (39.0025501, -76.9152025)","10925 Baltimore Ave, Beltsville, MD 20705, USA (39.0324271, -76.9079331)",drive,39.00341034,-76.91492462,39.03256607,-76.90964508,2018-06-23 14:12:17+00,2018-06-23 14:21:05+00,8,5531,22.76350194,60.22982027,24.0867102,3.440873968,0.030555556,0,0.436111111,0.247222222,0.002777778,0.519444444,0.483333333,38.96325836,61.69620019,0
69,67a7ea30-3ddb-4e61-917e-fa11bf3c7f80,"125-141 Lakeforest Blvd, Gaithersburg, MD 20877, USA (39.1503661, -77.208146)","5342 S Center Dr, Greenbelt, MD 20770, USA (39.0020866394043, -76.9143142700195)",drive,39.15015411,-77.20781708,39.00119019,-76.9209137,2018-05-27 17:27:01+00,2018-05-27 18:07:50+00,40,40970,33.44355791,100,36.89530625,25.43517532,0.110294118,0.022058824,0.348039216,0.308823529,0.00245098,0.348039216,0.473039216,95.58727959,114.4750767,0
70,683926ca-251c-4a9d-a592-5cabeb1566c1,"8228 Paint Branch Drive (38.9908394589009, -76.9377158112861)","6200 Westchester Park Dr (38.9921522, -76.8992787)",drive,38.99348439,-76.9370241,38.99233946,-76.89906595,2018-05-01 22:00:56.368+00,2018-05-01 22:15:37.299+00,14,5846.649244,25.96882801,100,17.34999438,3.616131799,0.192982456,0,0.228070175,0.140350877,0.01754386,0.385964912,0.421052632,61.97507086,108.2913536,0.017241379
71,69184dd7-f588-466b-9405-373dfe065bc3,"8314 Paint Branch Drive (38.993536694943, -76.9365469180764)","5342 S Center Dr (39.002088, -76.914318)",drive,38.99362236,-76.93662479,38.99803464,-76.92193697,2018-05-23 16:11:33.042+00,2018-05-23 16:15:49.432+00,4,2889.750297,24.41783511,88.38868276,25.61777549,1.793247517,0.143968872,0,0.424124514,0.303501946,0.003891051,0.521400778,0.486381323,54.76050329,77.01838023,0
72,69ff275f-5fa6-4c2a-aedd-b3a9782fce9c,"5316 South Center Drive (39.0024342256738, -76.9152050875032)","387 Technology Dr (38.9924213, -76.9387364)",drive,39.00246498,-76.91509637,38.99312388,-76.93726444,2018-05-07 17:14:08.188+00,2018-05-07 17:22:09.152+00,8,4202.372717,23.74504277,76.93689815,27.86928068,2.608917771,0.176344086,0,0.279569892,0.174193548,0.002150538,0.376344086,0.393548387,33.49737775,52.49081715,0.006410256
73,6a8e38c5-6fc0-43d1-874e-8bf5df4bbeea,"21401-21421 Ridge Road (39.2049701186262, -77.2444262915079)","University of Maryland (38.9869183, -76.9425543)",drive,39.20475743,-77.24525375,38.99797612,-76.94268555,2018-05-15 11:39:06.38+00,2018-05-15 12:38:55.855+00,59,55328.10019,26.87450889,79.43353089,38.60145993,34.35693251,0.373638648,0.153867635,0.366098855,0.22088802,0.000279252,0.465512427,0.489528065,90.24607537,112.6312505,0
74,6b9115f1-5d94-4e0e-ba42-15ab72e9c561,"3 H Street Northeast (38.9001988472444, -77.0084168352753)","820 S Arlington Mill Dr (38.8586131, -77.1130333)",drive,38.89540328,-77.00906468,38.85929219,-77.11413991,2018-05-10 20:49:50.368+00,2018-05-10 21:50:47.893+00,60,18244.68707,18.97230072,70.34308797,18.00567914,11.32345163,0.07231576,0,0.251449075,0.129726746,0.000276014,0.349986199,0.386972123,30.74147086,61.88320913,0
75,6bfb81b1-4253-40f4-8643-83d8c9b51096,"5316 South Center Drive (39.0024282393365, -76.915193481576)","2450 Virginia Avenue Northwest (38.897964, -77.052312)",drive,39.00246172,-76.91514237,38.89754118,-77.05078352,2018-05-21 13:22:03.985+00,2018-05-21 14:29:18.452+00,67,31380.11616,19.83051236,83.54634395,17.70339693,17.99694699,0.17436162,0.003353108,0.355171524,0.159917462,0.000257931,0.458602012,0.49161723,35.46260167,58.63255122,0.005642472
